,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
21562,H62,1,2011,Existing,Household Buyer - Former Owner-Occupier,
21563,H62,1,2011,Existing,Household Buyer - Non-Occupier,
22120,H62,2,2011,All Dwelling Statuses,All Buyer Types,55000.0
22121,H62,2,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
22122,H62,2,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
22123,H62,2,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,55000.0
22680,H62,2,2011,New,All Buyer Types,55000.0
22681,H62,2,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
22682,H62,2,2011,New,Household Buyer - Former Owner-Occupier,
22683,H62,2,2011,New,Household Buyer - Non-Occupier,55000.0
23240,H62,2,2011,Existing,All Buyer Types,
23241,H62,2,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
23242,H62,2,2011,Existing,Household Buyer - Former Owner-Occupier,
23243,H62,2,2011,Existing,Household Buyer - Non-Occupier,
23800,H62,3,2011,All Dwelling Statuses,All Buyer Types,122140.0
23801,H62,3,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,122140.0
23802,H62,3,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
23803,H62,3,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
24360,H62,3,2011,New,All Buyer Types,145280.0
24361,H62,3,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,145280.0
24362,H62,3,2011,New,Household Buyer - Former Owner-Occupier,
24363,H62,3,2011,New,Household Buyer - Non-Occupier,
24920,H62,3,2011,Existing,All Buyer Types,99000.0
24921,H62,3,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,99000.0
24922,H62,3,2011,Existing,Household Buyer - Former Owner-Occupier,
24923,H62,3,2011,Existing,Household Buyer - Non-Occupier,
25480,H62,4,2011,All Dwelling Statuses,All Buyer Types,101300.0
25481,H62,4,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,127500.0
25482,H62,4,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
25483,H62,4,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,88200.0
26040,H62,4,2011,New,All Buyer Types,
26041,H62,4,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
26042,H62,4,2011,New,Household Buyer - Former Owner-Occupier,
26043,H62,4,2011,New,Household Buyer - Non-Occupier,
26600,H62,4,2011,Existing,All Buyer Types,101300.0
26601,H62,4,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,127500.0
26602,H62,4,2011,Existing,Household Buyer - Former Owner-Occupier,
26603,H62,4,2011,Existing,Household Buyer - Non-Occupier,88200.0
27160,H62,5,2011,All Dwelling Statuses,All Buyer Types,273825.0
27161,H62,5,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
27162,H62,5,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,273825.0
27163,H62,5,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
27720,H62,5,2011,New,All Buyer Types,215650.0
27721,H62,5,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
27722,H62,5,2011,New,Household Buyer - Former Owner-Occupier,215650.0
27723,H62,5,2011,New,Household Buyer - Non-Occupier,
28280,H62,5,2011,Existing,All Buyer Types,332000.0
28281,H62,5,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
28282,H62,5,2011,Existing,Household Buyer - Former Owner-Occupier,332000.0
28283,H62,5,2011,Existing,Household Buyer - Non-Occupier,
28840,H62,6,2011,All Dwelling Statuses,All Buyer Types,112400.0
28841,H62,6,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,165000.0
28842,H62,6,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,142000.0
28843,H62,6,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,56500.0
29400,H62,6,2011,New,All Buyer Types,
29401,H62,6,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
