,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
33304,H18,8,2011,Existing,All Buyer Types,104000.0
33305,H18,8,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
33306,H18,8,2011,Existing,Household Buyer - Former Owner-Occupier,104000.0
33307,H18,8,2011,Existing,Household Buyer - Non-Occupier,
33864,H18,9,2011,All Dwelling Statuses,All Buyer Types,153242.0
33865,H18,9,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,197363.0
33866,H18,9,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
33867,H18,9,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,65000.0
34424,H18,9,2011,New,All Buyer Types,266725.0
34425,H18,9,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,266725.0
34426,H18,9,2011,New,Household Buyer - Former Owner-Occupier,
34427,H18,9,2011,New,Household Buyer - Non-Occupier,
34984,H18,9,2011,Existing,All Buyer Types,96500.0
34985,H18,9,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,128000.0
34986,H18,9,2011,Existing,Household Buyer - Former Owner-Occupier,
34987,H18,9,2011,Existing,Household Buyer - Non-Occupier,65000.0
35544,H18,10,2011,All Dwelling Statuses,All Buyer Types,191678.0
35545,H18,10,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,230725.0
35546,H18,10,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,152631.0
35547,H18,10,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
36104,H18,10,2011,New,All Buyer Types,184237.0
36105,H18,10,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,230725.0
36106,H18,10,2011,New,Household Buyer - Former Owner-Occupier,91262.0
36107,H18,10,2011,New,Household Buyer - Non-Occupier,
36664,H18,10,2011,Existing,All Buyer Types,214000.0
36665,H18,10,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
36666,H18,10,2011,Existing,Household Buyer - Former Owner-Occupier,214000.0
36667,H18,10,2011,Existing,Household Buyer - Non-Occupier,
37224,H18,11,2011,All Dwelling Statuses,All Buyer Types,126365.0
37225,H18,11,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,128913.0
37226,H18,11,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,120000.0
37227,H18,11,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,133364.0
37784,H18,11,2011,New,All Buyer Types,125608.0
37785,H18,11,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,107825.0
37786,H18,11,2011,New,Household Buyer - Former Owner-Occupier,
37787,H18,11,2011,New,Household Buyer - Non-Occupier,143390.0
38344,H18,11,2011,Existing,All Buyer Types,126668.0
38345,H18,11,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
38346,H18,11,2011,Existing,Household Buyer - Former Owner-Occupier,120000.0
38347,H18,11,2011,Existing,Household Buyer - Non-Occupier,123338.0
38904,H18,12,2011,All Dwelling Statuses,All Buyer Types,128831.0
38905,H18,12,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,136637.0
38906,H18,12,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
38907,H18,12,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,82000.0
39464,H18,12,2011,New,All Buyer Types,160660.0
39465,H18,12,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,160660.0
39466,H18,12,2011,New,Household Buyer - Former Owner-Occupier,
39467,H18,12,2011,New,Household Buyer - Non-Occupier,
40024,H18,12,2011,Existing,All Buyer Types,116100.0
40025,H18,12,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,124625.0
40026,H18,12,2011,Existing,Household Buyer - Former Owner-Occupier,
40027,H18,12,2011,Existing,Household Buyer - Non-Occupier,82000.0
40584,H18,1,2012,All Dwelling Statuses,All Buyer Types,102000.0
40585,H18,1,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,75000.0
40586,H18,1,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,68000.0
40587,H18,1,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,190000.0
41144,H18,1,2012,New,All Buyer Types,70000.0
41145,H18,1,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,70000.0
41146,H18,1,2012,New,Household Buyer - Former Owner-Occupier,
