,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
28922,P31,6,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,244069.0
28923,P31,6,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,120000.0
29480,P31,6,2011,New,All Buyer Types,279069.0
29481,P31,6,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,250001.0
29482,P31,6,2011,New,Household Buyer - Former Owner-Occupier,308137.0
29483,P31,6,2011,New,Household Buyer - Non-Occupier,
30040,P31,6,2011,Existing,All Buyer Types,161250.0
30041,P31,6,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,172500.0
30042,P31,6,2011,Existing,Household Buyer - Former Owner-Occupier,180000.0
30043,P31,6,2011,Existing,Household Buyer - Non-Occupier,120000.0
30600,P31,7,2011,All Dwelling Statuses,All Buyer Types,217400.0
30601,P31,7,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,193333.0
30602,P31,7,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,253500.0
30603,P31,7,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
31160,P31,7,2011,New,All Buyer Types,
31161,P31,7,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
31162,P31,7,2011,New,Household Buyer - Former Owner-Occupier,
31163,P31,7,2011,New,Household Buyer - Non-Occupier,
31720,P31,7,2011,Existing,All Buyer Types,217400.0
31721,P31,7,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,193333.0
31722,P31,7,2011,Existing,Household Buyer - Former Owner-Occupier,253500.0
31723,P31,7,2011,Existing,Household Buyer - Non-Occupier,
32280,P31,8,2011,All Dwelling Statuses,All Buyer Types,218500.0
32281,P31,8,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233833.0
32282,P31,8,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,246000.0
32283,P31,8,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,90000.0
32840,P31,8,2011,New,All Buyer Types,
32841,P31,8,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
32842,P31,8,2011,New,Household Buyer - Former Owner-Occupier,
32843,P31,8,2011,New,Household Buyer - Non-Occupier,
33400,P31,8,2011,Existing,All Buyer Types,218500.0
33401,P31,8,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,233833.0
33402,P31,8,2011,Existing,Household Buyer - Former Owner-Occupier,246000.0
33403,P31,8,2011,Existing,Household Buyer - Non-Occupier,90000.0
33960,P31,9,2011,All Dwelling Statuses,All Buyer Types,239000.0
33961,P31,9,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,211833.0
33962,P31,9,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,293333.0
33963,P31,9,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
34520,P31,9,2011,New,All Buyer Types,224500.0
34521,P31,9,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,154000.0
34522,P31,9,2011,New,Household Buyer - Former Owner-Occupier,295000.0
34523,P31,9,2011,New,Household Buyer - Non-Occupier,
35080,P31,9,2011,Existing,All Buyer Types,243143.0
35081,P31,9,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,223400.0
35082,P31,9,2011,Existing,Household Buyer - Former Owner-Occupier,292500.0
35083,P31,9,2011,Existing,Household Buyer - Non-Occupier,
35640,P31,10,2011,All Dwelling Statuses,All Buyer Types,281600.0
35641,P31,10,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,220000.0
35642,P31,10,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,297000.0
35643,P31,10,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
36200,P31,10,2011,New,All Buyer Types,
36201,P31,10,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
36202,P31,10,2011,New,Household Buyer - Former Owner-Occupier,
36203,P31,10,2011,New,Household Buyer - Non-Occupier,
36760,P31,10,2011,Existing,All Buyer Types,281600.0
36761,P31,10,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,220000.0
36762,P31,10,2011,Existing,Household Buyer - Former Owner-Occupier,297000.0
36763,P31,10,2011,Existing,Household Buyer - Non-Occupier,
37320,P31,11,2011,All Dwelling Statuses,All Buyer Types,209791.0
37321,P31,11,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,226782.0
37322,P31,11,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,206000.0
37323,P31,11,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,140000.0
37880,P31,11,2011,New,All Buyer Types,260470.0
37881,P31,11,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,260470.0
37882,P31,11,2011,New,Household Buyer - Former Owner-Occupier,
37883,P31,11,2011,New,Household Buyer - Non-Occupier,
38440,P31,11,2011,Existing,All Buyer Types,188071.0
38441,P31,11,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,176250.0
38442,P31,11,2011,Existing,Household Buyer - Former Owner-Occupier,206000.0
38443,P31,11,2011,Existing,Household Buyer - Non-Occupier,140000.0
39000,P31,12,2011,All Dwelling Statuses,All Buyer Types,217564.0
39001,P31,12,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,200286.0
39002,P31,12,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,263983.0
39003,P31,12,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
39560,P31,12,2011,New,All Buyer Types,414999.0
39561,P31,12,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
39562,P31,12,2011,New,Household Buyer - Former Owner-Occupier,414999.0
39563,P31,12,2011,New,Household Buyer - Non-Occupier,
40120,P31,12,2011,Existing,All Buyer Types,202377.0
40121,P31,12,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,200286.0
40122,P31,12,2011,Existing,Household Buyer - Former Owner-Occupier,233780.0
40123,P31,12,2011,Existing,Household Buyer - Non-Occupier,60000.0
40680,P31,1,2012,All Dwelling Statuses,All Buyer Types,164000.0
40681,P31,1,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,158000.0
40682,P31,1,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,170000.0
40683,P31,1,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
41240,P31,1,2012,New,All Buyer Types,
41241,P31,1,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
41242,P31,1,2012,New,Household Buyer - Former Owner-Occupier,
41243,P31,1,2012,New,Household Buyer - Non-Occupier,
41800,P31,1,2012,Existing,All Buyer Types,164000.0
41801,P31,1,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,158000.0
41802,P31,1,2012,Existing,Household Buyer - Former Owner-Occupier,170000.0
41803,P31,1,2012,Existing,Household Buyer - Non-Occupier,
42360,P31,2,2012,All Dwelling Statuses,All Buyer Types,241646.0
42361,P31,2,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,168750.0
42362,P31,2,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,301756.0
42363,P31,2,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,147000.0
42920,P31,2,2012,New,All Buyer Types,244025.0
42921,P31,2,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
42922,P31,2,2012,New,Household Buyer - Former Owner-Occupier,244025.0
42923,P31,2,2012,New,Household Buyer - Non-Occupier,
43480,P31,2,2012,Existing,All Buyer Types,241250.0
43481,P31,2,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,168750.0
43482,P31,2,2012,Existing,Household Buyer - Former Owner-Occupier,321000.0
43483,P31,2,2012,Existing,Household Buyer - Non-Occupier,147000.0
44040,P31,3,2012,All Dwelling Statuses,All Buyer Types,192950.0
44041,P31,3,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,174500.0
44042,P31,3,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,260125.0
44043,P31,3,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,135000.0
44600,P31,3,2012,New,All Buyer Types,110000.0
44601,P31,3,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
44602,P31,3,2012,New,Household Buyer - Former Owner-Occupier,
44603,P31,3,2012,New,Household Buyer - Non-Occupier,110000.0
45160,P31,3,2012,Existing,All Buyer Types,228500.0
45161,P31,3,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,174500.0
45162,P31,3,2012,Existing,Household Buyer - Former Owner-Occupier,260125.0
45163,P31,3,2012,Existing,Household Buyer - Non-Occupier,210000.0
45720,P31,4,2012,All Dwelling Statuses,All Buyer Types,235246.0
45721,P31,4,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,185750.0
45722,P31,4,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,334238.0
45723,P31,4,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
46280,P31,4,2012,New,All Buyer Types,307158.0
46281,P31,4,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,253000.0
46282,P31,4,2012,New,Household Buyer - Former Owner-Occupier,334238.0
46283,P31,4,2012,New,Household Buyer - Non-Occupier,
46840,P31,4,2012,Existing,All Buyer Types,163333.0
46841,P31,4,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,163333.0
46842,P31,4,2012,Existing,Household Buyer - Former Owner-Occupier,
46843,P31,4,2012,Existing,Household Buyer - Non-Occupier,
47400,P31,5,2012,All Dwelling Statuses,All Buyer Types,184423.0
47401,P31,5,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,183722.0
47402,P31,5,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,228000.0
47403,P31,5,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
47960,P31,5,2012,New,All Buyer Types,262000.0
47961,P31,5,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,262000.0
47962,P31,5,2012,New,Household Buyer - Former Owner-Occupier,
47963,P31,5,2012,New,Household Buyer - Non-Occupier,
48520,P31,5,2012,Existing,All Buyer Types,170318.0
48521,P31,5,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,161357.0
48522,P31,5,2012,Existing,Household Buyer - Former Owner-Occupier,228000.0
48523,P31,5,2012,Existing,Household Buyer - Non-Occupier,60000.0
49080,P31,6,2012,All Dwelling Statuses,All Buyer Types,236775.0
49081,P31,6,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,253785.0
49082,P31,6,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,232333.0
49083,P31,6,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,80000.0
49640,P31,6,2012,New,All Buyer Types,285925.0
49641,P31,6,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,285925.0
49642,P31,6,2012,New,Household Buyer - Former Owner-Occupier,
49643,P31,6,2012,New,Household Buyer - Non-Occupier,
50200,P31,6,2012,Existing,All Buyer Types,228583.0
50201,P31,6,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,245750.0
50202,P31,6,2012,Existing,Household Buyer - Former Owner-Occupier,232333.0
50203,P31,6,2012,Existing,Household Buyer - Non-Occupier,80000.0
50760,P31,7,2012,All Dwelling Statuses,All Buyer Types,272182.0
50761,P31,7,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,278100.0
50762,P31,7,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,267250.0
50763,P31,7,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
51320,P31,7,2012,New,All Buyer Types,367499.0
51321,P31,7,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,367499.0
51322,P31,7,2012,New,Household Buyer - Former Owner-Occupier,
51323,P31,7,2012,New,Household Buyer - Non-Occupier,
51880,P31,7,2012,Existing,All Buyer Types,262650.0
51881,P31,7,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,255750.0
51882,P31,7,2012,Existing,Household Buyer - Former Owner-Occupier,267250.0
51883,P31,7,2012,Existing,Household Buyer - Non-Occupier,
52440,P31,8,2012,All Dwelling Statuses,All Buyer Types,190625.0
