Routing Key,City,Month,Year,VALUE
K36,Malahide,12,2017,47.0
K36,Malahide,3,2018,58.0
K36,Malahide,6,2018,113.0
K36,Malahide,9,2018,73.0
K36,Malahide,12,2018,67.0
K36,Malahide,3,2019,73.0
K36,Malahide,6,2019,61.0
K36,Malahide,9,2019,156.0
K36,Malahide,12,2019,134.0
K36,Malahide,3,2020,47.0
K36,Malahide,6,2020,25.0
K36,Malahide,9,2020,86.0
K36,Malahide,12,2020,67.0
K36,Malahide,3,2021,8.0
K36,Malahide,6,2021,28.0
K36,Malahide,9,2021,52.0
K36,Malahide,12,2021,83.0
K36,Malahide,3,2022,50.0
K36,Malahide,6,2022,84.0
K36,Malahide,9,2022,44.0
K36,Malahide,12,2022,65.0
K36,Malahide,3,2023,26.0
K36,Malahide,6,2023,102.0
K36,Malahide,9,2023,116.0
K36,Malahide,12,2023,52.0
K36,Malahide,3,2024,85.0
K36,Malahide,6,2024,8.0
K45,Lusk,3,2012,1.0
K45,Lusk,6,2012,0.0
K45,Lusk,9,2012,1.0
K45,Lusk,12,2012,3.0
K45,Lusk,3,2013,0.0
K45,Lusk,6,2013,2.0
K45,Lusk,9,2013,6.0
K45,Lusk,12,2013,3.0
K45,Lusk,3,2014,4.0
K45,Lusk,6,2014,7.0
K45,Lusk,9,2014,13.0
K45,Lusk,12,2014,10.0
K45,Lusk,3,2015,15.0
K45,Lusk,6,2015,1.0
K45,Lusk,9,2015,6.0
K45,Lusk,12,2015,7.0
K45,Lusk,3,2016,6.0
K45,Lusk,6,2016,2.0
K45,Lusk,9,2016,4.0
K45,Lusk,12,2016,3.0
K45,Lusk,3,2017,1.0
K45,Lusk,6,2017,0.0
K45,Lusk,9,2017,13.0
K45,Lusk,12,2017,2.0
K45,Lusk,3,2018,17.0
K45,Lusk,6,2018,42.0
K45,Lusk,9,2018,30.0
K45,Lusk,12,2018,29.0
K45,Lusk,3,2019,3.0
K45,Lusk,6,2019,12.0
K45,Lusk,9,2019,27.0
K45,Lusk,12,2019,32.0
K45,Lusk,3,2020,29.0
K45,Lusk,6,2020,0.0
K45,Lusk,9,2020,2.0
K45,Lusk,12,2020,3.0
K45,Lusk,3,2021,1.0
K45,Lusk,6,2021,14.0
K45,Lusk,9,2021,26.0
K45,Lusk,12,2021,35.0
K45,Lusk,3,2022,29.0
K45,Lusk,6,2022,54.0
K45,Lusk,9,2022,28.0
K45,Lusk,12,2022,24.0
K45,Lusk,3,2023,65.0
K45,Lusk,6,2023,29.0
K45,Lusk,9,2023,30.0
K45,Lusk,12,2023,15.0
K45,Lusk,3,2024,0.0
K45,Lusk,6,2024,78.0
K56,Rush,3,2012,0.0
K56,Rush,6,2012,2.0
K56,Rush,9,2012,3.0
K56,Rush,12,2012,2.0
K56,Rush,3,2013,1.0
K56,Rush,6,2013,5.0
K56,Rush,9,2013,2.0
K56,Rush,12,2013,2.0
K56,Rush,3,2014,5.0
K56,Rush,6,2014,9.0
K56,Rush,9,2014,10.0
K56,Rush,12,2014,13.0
K56,Rush,3,2015,7.0
K56,Rush,6,2015,5.0
K56,Rush,9,2015,7.0
K56,Rush,12,2015,7.0
K56,Rush,3,2016,3.0
K56,Rush,6,2016,0.0
K56,Rush,9,2016,13.0
K56,Rush,12,2016,15.0
K56,Rush,3,2017,17.0
K56,Rush,6,2017,1.0
K56,Rush,9,2017,8.0
K56,Rush,12,2017,8.0
K56,Rush,3,2018,4.0
K56,Rush,6,2018,3.0
K56,Rush,9,2018,5.0
K56,Rush,12,2018,21.0
K56,Rush,3,2019,10.0
K56,Rush,6,2019,39.0
K56,Rush,9,2019,25.0
K56,Rush,12,2019,48.0
K56,Rush,3,2020,45.0
K56,Rush,6,2020,9.0
K56,Rush,9,2020,2.0
K56,Rush,12,2020,2.0
K56,Rush,3,2021,5.0
K56,Rush,6,2021,3.0
K56,Rush,9,2021,9.0
K56,Rush,12,2021,6.0
K56,Rush,3,2022,4.0
K56,Rush,6,2022,78.0
K56,Rush,9,2022,22.0
K56,Rush,12,2022,9.0
K56,Rush,3,2023,24.0
K56,Rush,6,2023,3.0
K56,Rush,9,2023,85.0
K56,Rush,12,2023,18.0
K56,Rush,3,2024,9.0
K56,Rush,6,2024,32.0
K67,Swords,3,2012,18.0
K67,Swords,6,2012,2.0
K67,Swords,9,2012,2.0
K67,Swords,12,2012,14.0
K67,Swords,3,2013,3.0
K67,Swords,6,2013,0.0
K67,Swords,9,2013,5.0
K67,Swords,12,2013,17.0
K67,Swords,3,2014,5.0
K67,Swords,6,2014,14.0
K67,Swords,9,2014,22.0
K67,Swords,12,2014,51.0
K67,Swords,3,2015,54.0
K67,Swords,6,2015,43.0
K67,Swords,9,2015,64.0
K67,Swords,12,2015,56.0
K67,Swords,3,2016,47.0
K67,Swords,6,2016,74.0
K67,Swords,9,2016,15.0
K67,Swords,12,2016,43.0
K67,Swords,3,2017,34.0
K67,Swords,6,2017,33.0
K67,Swords,9,2017,59.0
K67,Swords,12,2017,96.0
K67,Swords,3,2018,79.0
K67,Swords,6,2018,77.0
K67,Swords,9,2018,98.0
K67,Swords,12,2018,68.0
K67,Swords,3,2019,42.0
K67,Swords,6,2019,51.0
K67,Swords,9,2019,34.0
K67,Swords,12,2019,83.0
K67,Swords,3,2020,95.0
K67,Swords,6,2020,17.0
K67,Swords,9,2020,69.0
K67,Swords,12,2020,34.0
K67,Swords,3,2021,32.0
K67,Swords,6,2021,25.0
K67,Swords,9,2021,9.0
K67,Swords,12,2021,15.0
K67,Swords,3,2022,27.0
K67,Swords,6,2022,38.0
K67,Swords,9,2022,103.0
K67,Swords,12,2022,137.0
K67,Swords,3,2023,91.0
K67,Swords,6,2023,106.0
K67,Swords,9,2023,49.0
K67,Swords,12,2023,37.0
K67,Swords,3,2024,14.0
K67,Swords,6,2024,14.0
K78,Lucan,3,2012,1.0
K78,Lucan,6,2012,2.0
K78,Lucan,9,2012,2.0
K78,Lucan,12,2012,21.0
K78,Lucan,3,2013,10.0
K78,Lucan,6,2013,7.0
K78,Lucan,9,2013,2.0
K78,Lucan,12,2013,18.0
K78,Lucan,3,2014,25.0
K78,Lucan,6,2014,19.0
K78,Lucan,9,2014,12.0
K78,Lucan,12,2014,2.0
K78,Lucan,3,2015,1.0
K78,Lucan,6,2015,11.0
K78,Lucan,9,2015,20.0
K78,Lucan,12,2015,24.0
K78,Lucan,3,2016,18.0
K78,Lucan,6,2016,1.0
K78,Lucan,9,2016,23.0
K78,Lucan,12,2016,23.0
K78,Lucan,3,2017,26.0
K78,Lucan,6,2017,50.0
K78,Lucan,9,2017,75.0
K78,Lucan,12,2017,73.0
K78,Lucan,3,2018,57.0
K78,Lucan,6,2018,161.0
K78,Lucan,9,2018,153.0
K78,Lucan,12,2018,131.0
K78,Lucan,3,2019,123.0
K78,Lucan,6,2019,134.0
K78,Lucan,9,2019,113.0
K78,Lucan,12,2019,225.0
K78,Lucan,3,2020,124.0
K78,Lucan,6,2020,78.0
K78,Lucan,9,2020,91.0
K78,Lucan,12,2020,192.0
K78,Lucan,3,2021,30.0
K78,Lucan,6,2021,132.0
K78,Lucan,9,2021,29.0
K78,Lucan,12,2021,69.0
K78,Lucan,3,2022,114.0
K78,Lucan,6,2022,160.0
K78,Lucan,9,2022,269.0
K78,Lucan,12,2022,124.0
K78,Lucan,3,2023,61.0
K78,Lucan,6,2023,210.0
K78,Lucan,9,2023,341.0
K78,Lucan,12,2023,84.0
K78,Lucan,3,2024,278.0
K78,Lucan,6,2024,268.0
N37,Athlone,3,2012,9.0
N37,Athlone,6,2012,9.0
N37,Athlone,9,2012,8.0
N37,Athlone,12,2012,18.0
N37,Athlone,3,2013,7.0
N37,Athlone,6,2013,7.0
N37,Athlone,9,2013,8.0
N37,Athlone,12,2013,15.0
N37,Athlone,3,2014,10.0
N37,Athlone,6,2014,8.0
N37,Athlone,9,2014,7.0
N37,Athlone,12,2014,15.0
N37,Athlone,3,2015,8.0
N37,Athlone,6,2015,18.0
N37,Athlone,9,2015,15.0
N37,Athlone,12,2015,20.0
N37,Athlone,3,2016,8.0
N37,Athlone,6,2016,5.0
N37,Athlone,9,2016,10.0
N37,Athlone,12,2016,12.0
N37,Athlone,3,2017,8.0
N37,Athlone,6,2017,6.0
N37,Athlone,9,2017,14.0
N37,Athlone,12,2017,20.0
N37,Athlone,3,2018,14.0
N37,Athlone,6,2018,14.0
N37,Athlone,9,2018,17.0
N37,Athlone,12,2018,38.0
N37,Athlone,3,2019,22.0
N37,Athlone,6,2019,20.0
N37,Athlone,9,2019,25.0
N37,Athlone,12,2019,47.0
N37,Athlone,3,2020,57.0
N37,Athlone,6,2020,22.0
N37,Athlone,9,2020,25.0
N37,Athlone,12,2020,24.0
N37,Athlone,3,2021,46.0
N37,Athlone,6,2021,28.0
N37,Athlone,9,2021,17.0
N37,Athlone,12,2021,22.0
N37,Athlone,3,2022,28.0
N37,Athlone,6,2022,29.0
N37,Athlone,9,2022,48.0
N37,Athlone,12,2022,58.0
N37,Athlone,3,2023,41.0
N37,Athlone,6,2023,52.0
N37,Athlone,9,2023,66.0
N37,Athlone,12,2023,123.0
N37,Athlone,3,2024,63.0
N37,Athlone,6,2024,60.0
N39,Longford,3,2012,17.0
N39,Longford,6,2012,25.0
N39,Longford,9,2012,29.0
N39,Longford,12,2012,8.0
N39,Longford,3,2013,8.0
N39,Longford,6,2013,7.0
N39,Longford,9,2013,10.0
N39,Longford,12,2013,12.0
N39,Longford,3,2014,17.0
N39,Longford,6,2014,9.0
N39,Longford,9,2014,16.0
N39,Longford,12,2014,16.0
N39,Longford,3,2015,6.0
N39,Longford,6,2015,20.0
N39,Longford,9,2015,15.0
N39,Longford,12,2015,13.0
N39,Longford,3,2016,16.0
N39,Longford,6,2016,16.0
N39,Longford,9,2016,14.0
N39,Longford,12,2016,17.0
N39,Longford,3,2017,9.0
N39,Longford,6,2017,17.0
N39,Longford,9,2017,26.0
N39,Longford,12,2017,29.0
N39,Longford,3,2018,15.0
N39,Longford,6,2018,16.0
N39,Longford,9,2018,12.0
N39,Longford,12,2018,28.0
N39,Longford,3,2019,41.0
N39,Longford,6,2019,18.0
N39,Longford,9,2019,28.0
N39,Longford,12,2019,52.0
N39,Longford,3,2020,20.0
N39,Longford,6,2020,17.0
N39,Longford,9,2020,33.0
N39,Longford,12,2020,35.0
N39,Longford,3,2021,24.0
N39,Longford,6,2021,25.0
N39,Longford,9,2021,35.0
N39,Longford,12,2021,62.0
N39,Longford,3,2022,29.0
N39,Longford,6,2022,23.0
N39,Longford,9,2022,52.0
N39,Longford,12,2022,29.0
N39,Longford,3,2023,17.0
N39,Longford,6,2023,19.0
N39,Longford,9,2023,32.0
N39,Longford,12,2023,56.0
N39,Longford,3,2024,33.0
N39,Longford,6,2024,44.0
N41,Carrick-on-Shannon,3,2012,8.0
N41,Carrick-on-Shannon,6,2012,7.0
N41,Carrick-on-Shannon,9,2012,11.0
N41,Carrick-on-Shannon,12,2012,7.0
N41,Carrick-on-Shannon,3,2013,4.0
N41,Carrick-on-Shannon,6,2013,6.0
N41,Carrick-on-Shannon,9,2013,8.0
N41,Carrick-on-Shannon,12,2013,9.0
N41,Carrick-on-Shannon,3,2014,6.0
N41,Carrick-on-Shannon,6,2014,5.0
N41,Carrick-on-Shannon,9,2014,6.0
N41,Carrick-on-Shannon,12,2014,11.0
N41,Carrick-on-Shannon,3,2015,7.0
N41,Carrick-on-Shannon,6,2015,9.0
N41,Carrick-on-Shannon,9,2015,12.0
N41,Carrick-on-Shannon,12,2015,14.0
N41,Carrick-on-Shannon,3,2016,5.0
N41,Carrick-on-Shannon,6,2016,17.0
N41,Carrick-on-Shannon,9,2016,11.0
N41,Carrick-on-Shannon,12,2016,10.0
N41,Carrick-on-Shannon,3,2017,13.0
N41,Carrick-on-Shannon,6,2017,19.0
N41,Carrick-on-Shannon,9,2017,15.0
N41,Carrick-on-Shannon,12,2017,11.0
N41,Carrick-on-Shannon,3,2018,13.0
N41,Carrick-on-Shannon,6,2018,10.0
N41,Carrick-on-Shannon,9,2018,4.0
N41,Carrick-on-Shannon,12,2018,6.0
N41,Carrick-on-Shannon,3,2019,13.0
N41,Carrick-on-Shannon,6,2019,6.0
N41,Carrick-on-Shannon,9,2019,11.0
N41,Carrick-on-Shannon,12,2019,7.0
N41,Carrick-on-Shannon,3,2020,3.0
N41,Carrick-on-Shannon,6,2020,6.0
N41,Carrick-on-Shannon,9,2020,7.0
N41,Carrick-on-Shannon,12,2020,11.0
N41,Carrick-on-Shannon,3,2021,11.0
N41,Carrick-on-Shannon,6,2021,24.0
N41,Carrick-on-Shannon,9,2021,25.0
N41,Carrick-on-Shannon,12,2021,20.0
N41,Carrick-on-Shannon,3,2022,8.0
N41,Carrick-on-Shannon,6,2022,9.0
N41,Carrick-on-Shannon,9,2022,18.0
N41,Carrick-on-Shannon,12,2022,20.0
N41,Carrick-on-Shannon,3,2023,31.0
N41,Carrick-on-Shannon,6,2023,14.0
N41,Carrick-on-Shannon,9,2023,10.0
N41,Carrick-on-Shannon,12,2023,15.0
N41,Carrick-on-Shannon,3,2024,15.0
N41,Carrick-on-Shannon,6,2024,19.0
N91,Mullingar,3,2012,20.0
N91,Mullingar,6,2012,16.0
N91,Mullingar,9,2012,16.0
N91,Mullingar,12,2012,11.0
N91,Mullingar,3,2013,9.0
N91,Mullingar,6,2013,15.0
N91,Mullingar,9,2013,11.0
N91,Mullingar,12,2013,8.0
N91,Mullingar,3,2014,17.0
N91,Mullingar,6,2014,8.0
N91,Mullingar,9,2014,11.0
N91,Mullingar,12,2014,24.0
N91,Mullingar,3,2015,7.0
N91,Mullingar,6,2015,8.0
N91,Mullingar,9,2015,17.0
N91,Mullingar,12,2015,18.0
N91,Mullingar,3,2016,18.0
N91,Mullingar,6,2016,17.0
N91,Mullingar,9,2016,22.0
N91,Mullingar,12,2016,20.0
N91,Mullingar,3,2017,18.0
N91,Mullingar,6,2017,27.0
N91,Mullingar,9,2017,34.0
N91,Mullingar,12,2017,31.0
N91,Mullingar,3,2018,24.0
N91,Mullingar,6,2018,21.0
N91,Mullingar,9,2018,21.0
N91,Mullingar,12,2018,57.0
N91,Mullingar,3,2019,42.0
N91,Mullingar,6,2019,46.0
N91,Mullingar,9,2019,40.0
N91,Mullingar,12,2019,35.0
N91,Mullingar,3,2020,41.0
N91,Mullingar,6,2020,26.0
N91,Mullingar,9,2020,41.0
N91,Mullingar,12,2020,63.0
N91,Mullingar,3,2021,43.0
N91,Mullingar,6,2021,55.0
N91,Mullingar,9,2021,35.0
N91,Mullingar,12,2021,32.0
N91,Mullingar,3,2022,53.0
N91,Mullingar,6,2022,71.0
N91,Mullingar,9,2022,110.0
N91,Mullingar,12,2022,76.0
N91,Mullingar,3,2023,26.0
N91,Mullingar,6,2023,28.0
N91,Mullingar,9,2023,55.0
N91,Mullingar,12,2023,188.0
N91,Mullingar,3,2024,46.0
N91,Mullingar,6,2024,139.0
P12,Macroom,3,2012,12.0
P12,Macroom,6,2012,11.0
P12,Macroom,9,2012,14.0
P12,Macroom,12,2012,9.0
P12,Macroom,3,2013,3.0
P12,Macroom,6,2013,3.0
P12,Macroom,9,2013,10.0
P12,Macroom,12,2013,5.0
P12,Macroom,3,2014,8.0
P12,Macroom,6,2014,13.0
P12,Macroom,9,2014,10.0
P12,Macroom,12,2014,5.0
P12,Macroom,3,2015,6.0
P12,Macroom,6,2015,9.0
P12,Macroom,9,2015,9.0
P12,Macroom,12,2015,5.0
P12,Macroom,3,2016,5.0
P12,Macroom,6,2016,13.0
P12,Macroom,9,2016,11.0
P12,Macroom,12,2016,15.0
P12,Macroom,3,2017,6.0
P12,Macroom,6,2017,6.0
P12,Macroom,9,2017,22.0
P12,Macroom,12,2017,22.0
P12,Macroom,3,2018,11.0
P12,Macroom,6,2018,19.0
P12,Macroom,9,2018,12.0
P12,Macroom,12,2018,25.0
P12,Macroom,3,2019,10.0
P12,Macroom,6,2019,13.0
P12,Macroom,9,2019,13.0
P12,Macroom,12,2019,34.0
P12,Macroom,3,2020,16.0
P12,Macroom,6,2020,13.0
P12,Macroom,9,2020,46.0
P12,Macroom,12,2020,31.0
P12,Macroom,3,2021,18.0
P12,Macroom,6,2021,57.0
P12,Macroom,9,2021,37.0
P12,Macroom,12,2021,34.0
P12,Macroom,3,2022,17.0
P12,Macroom,6,2022,30.0
P12,Macroom,9,2022,28.0
P12,Macroom,12,2022,29.0
P12,Macroom,3,2023,43.0
P12,Macroom,6,2023,18.0
P12,Macroom,9,2023,45.0
P12,Macroom,12,2023,34.0
P12,Macroom,3,2024,27.0
P12,Macroom,6,2024,18.0
P14,Crookstown,3,2012,4.0
P14,Crookstown,6,2012,1.0
P14,Crookstown,9,2012,1.0
P14,Crookstown,12,2012,0.0
P14,Crookstown,3,2013,0.0
P14,Crookstown,6,2013,2.0
P14,Crookstown,9,2013,0.0
P14,Crookstown,12,2013,1.0
P14,Crookstown,3,2014,1.0
P14,Crookstown,6,2014,0.0
P14,Crookstown,9,2014,1.0
P14,Crookstown,12,2014,1.0
P14,Crookstown,3,2015,3.0
P14,Crookstown,6,2015,0.0
P14,Crookstown,9,2015,2.0
P14,Crookstown,12,2015,0.0
P14,Crookstown,3,2016,2.0
P14,Crookstown,6,2016,4.0
P14,Crookstown,9,2016,4.0
P14,Crookstown,12,2016,4.0
P14,Crookstown,3,2017,1.0
P14,Crookstown,6,2017,2.0
P14,Crookstown,9,2017,0.0
P14,Crookstown,12,2017,3.0
P14,Crookstown,3,2018,2.0
P14,Crookstown,6,2018,2.0
P14,Crookstown,9,2018,3.0
P14,Crookstown,12,2018,1.0
P14,Crookstown,3,2019,3.0
P14,Crookstown,6,2019,4.0
P14,Crookstown,9,2019,3.0
P14,Crookstown,12,2019,8.0
P14,Crookstown,3,2020,9.0
P14,Crookstown,6,2020,6.0
P14,Crookstown,9,2020,5.0
P14,Crookstown,12,2020,6.0
P14,Crookstown,3,2021,5.0
P14,Crookstown,6,2021,3.0
P14,Crookstown,9,2021,2.0
P14,Crookstown,12,2021,9.0
P14,Crookstown,3,2022,5.0
P14,Crookstown,6,2022,15.0
P14,Crookstown,9,2022,8.0
P14,Crookstown,12,2022,18.0
P14,Crookstown,3,2023,7.0
P14,Crookstown,6,2023,20.0
P14,Crookstown,9,2023,13.0
P14,Crookstown,12,2023,5.0
P14,Crookstown,3,2024,13.0
P14,Crookstown,6,2024,10.0
P17,Kinsale,3,2012,6.0
P17,Kinsale,6,2012,9.0
P17,Kinsale,9,2012,6.0
P17,Kinsale,12,2012,9.0
P17,Kinsale,3,2013,6.0
P17,Kinsale,6,2013,6.0
P17,Kinsale,9,2013,4.0
P17,Kinsale,12,2013,8.0
P17,Kinsale,3,2014,5.0
P17,Kinsale,6,2014,8.0
P17,Kinsale,9,2014,4.0
P17,Kinsale,12,2014,2.0
P17,Kinsale,3,2015,3.0
P17,Kinsale,6,2015,4.0
P17,Kinsale,9,2015,6.0
P17,Kinsale,12,2015,4.0
P17,Kinsale,3,2016,3.0
P17,Kinsale,6,2016,3.0
P17,Kinsale,9,2016,10.0
P17,Kinsale,12,2016,6.0
P17,Kinsale,3,2017,10.0
P17,Kinsale,6,2017,16.0
P17,Kinsale,9,2017,16.0
P17,Kinsale,12,2017,23.0
P17,Kinsale,3,2018,9.0
P17,Kinsale,6,2018,26.0
P17,Kinsale,9,2018,39.0
P17,Kinsale,12,2018,26.0
P17,Kinsale,3,2019,21.0
P17,Kinsale,6,2019,35.0
P17,Kinsale,9,2019,22.0
P17,Kinsale,12,2019,39.0
P17,Kinsale,3,2020,11.0
P17,Kinsale,6,2020,7.0
P17,Kinsale,9,2020,30.0
P17,Kinsale,12,2020,47.0
P17,Kinsale,3,2021,9.0
P17,Kinsale,6,2021,23.0
P17,Kinsale,9,2021,10.0
P17,Kinsale,12,2021,19.0
P17,Kinsale,3,2022,7.0
P17,Kinsale,6,2022,25.0
P17,Kinsale,9,2022,32.0
P17,Kinsale,12,2022,22.0
P17,Kinsale,3,2023,19.0
P17,Kinsale,6,2023,54.0
P17,Kinsale,9,2023,24.0
P17,Kinsale,12,2023,26.0
P17,Kinsale,3,2024,22.0
P17,Kinsale,6,2024,17.0
P24,Cobh,3,2012,1.0
P24,Cobh,6,2012,0.0
P24,Cobh,9,2012,0.0
P24,Cobh,12,2012,0.0
P24,Cobh,3,2013,0.0
P24,Cobh,6,2013,0.0
P24,Cobh,9,2013,1.0
P24,Cobh,12,2013,2.0
P24,Cobh,3,2014,0.0
P24,Cobh,6,2014,0.0
P24,Cobh,9,2014,1.0
P24,Cobh,12,2014,1.0
P24,Cobh,3,2015,3.0
P24,Cobh,6,2015,2.0
P24,Cobh,9,2015,3.0
P24,Cobh,12,2015,2.0
P24,Cobh,3,2016,12.0
P24,Cobh,6,2016,2.0
P24,Cobh,9,2016,5.0
P24,Cobh,12,2016,3.0
P24,Cobh,3,2017,8.0
P24,Cobh,6,2017,16.0
P24,Cobh,9,2017,1.0
P24,Cobh,12,2017,22.0
P24,Cobh,3,2018,5.0
P24,Cobh,6,2018,8.0
P24,Cobh,9,2018,11.0
P24,Cobh,12,2018,3.0
P24,Cobh,3,2019,9.0
P24,Cobh,6,2019,17.0
P24,Cobh,9,2019,12.0
P24,Cobh,12,2019,26.0
P24,Cobh,3,2020,22.0
P24,Cobh,6,2020,14.0
P24,Cobh,9,2020,11.0
P24,Cobh,12,2020,32.0
P24,Cobh,3,2021,11.0
P24,Cobh,6,2021,13.0
P24,Cobh,9,2021,18.0
P24,Cobh,12,2021,20.0
P24,Cobh,3,2022,10.0
P24,Cobh,6,2022,11.0
P24,Cobh,9,2022,28.0
P24,Cobh,12,2022,23.0
P24,Cobh,3,2023,15.0
P24,Cobh,6,2023,0.0
P24,Cobh,9,2023,5.0
P24,Cobh,12,2023,17.0
P24,Cobh,3,2024,41.0
P24,Cobh,6,2024,42.0
P25,Midleton,3,2012,5.0
P25,Midleton,6,2012,8.0
P25,Midleton,9,2012,4.0
P25,Midleton,12,2012,10.0
P25,Midleton,3,2013,4.0
P25,Midleton,6,2013,5.0
P25,Midleton,9,2013,7.0
P25,Midleton,12,2013,8.0
P25,Midleton,3,2014,7.0
P25,Midleton,6,2014,7.0
P25,Midleton,9,2014,7.0
P25,Midleton,12,2014,22.0
P25,Midleton,3,2015,12.0
P25,Midleton,6,2015,7.0
P25,Midleton,9,2015,14.0
P25,Midleton,12,2015,14.0
P25,Midleton,3,2016,9.0
P25,Midleton,6,2016,14.0
P25,Midleton,9,2016,11.0
P25,Midleton,12,2016,11.0
P25,Midleton,3,2017,13.0
P25,Midleton,6,2017,14.0
P25,Midleton,9,2017,21.0
P25,Midleton,12,2017,17.0
P25,Midleton,3,2018,20.0
P25,Midleton,6,2018,24.0
P25,Midleton,9,2018,30.0
P25,Midleton,12,2018,27.0
P25,Midleton,3,2019,18.0
P25,Midleton,6,2019,49.0
P25,Midleton,9,2019,25.0
P25,Midleton,12,2019,53.0
P25,Midleton,3,2020,32.0
P25,Midleton,6,2020,15.0
P25,Midleton,9,2020,41.0
P25,Midleton,12,2020,58.0
P25,Midleton,3,2021,7.0
P25,Midleton,6,2021,47.0
P25,Midleton,9,2021,44.0
P25,Midleton,12,2021,23.0
P25,Midleton,3,2022,34.0
P25,Midleton,6,2022,35.0
P25,Midleton,9,2022,55.0
P25,Midleton,12,2022,58.0
P25,Midleton,3,2023,32.0
P25,Midleton,6,2023,35.0
P25,Midleton,9,2023,31.0
P25,Midleton,12,2023,46.0
P25,Midleton,3,2024,45.0
P25,Midleton,6,2024,102.0
P31,Ballincollig,3,2012,4.0
P31,Ballincollig,6,2012,19.0
P31,Ballincollig,9,2012,6.0
P31,Ballincollig,12,2012,6.0
P31,Ballincollig,3,2013,6.0
P31,Ballincollig,6,2013,5.0
P31,Ballincollig,9,2013,9.0
P31,Ballincollig,12,2013,6.0
P31,Ballincollig,3,2014,3.0
P31,Ballincollig,6,2014,8.0
P31,Ballincollig,9,2014,8.0
P31,Ballincollig,12,2014,9.0
P31,Ballincollig,3,2015,8.0
P31,Ballincollig,6,2015,5.0
P31,Ballincollig,9,2015,3.0
P31,Ballincollig,12,2015,20.0
P31,Ballincollig,3,2016,15.0
P31,Ballincollig,6,2016,17.0
P31,Ballincollig,9,2016,14.0
P31,Ballincollig,12,2016,29.0
P31,Ballincollig,3,2017,20.0
P31,Ballincollig,6,2017,28.0
P31,Ballincollig,9,2017,34.0
P31,Ballincollig,12,2017,29.0
P31,Ballincollig,3,2018,26.0
P31,Ballincollig,6,2018,25.0
P31,Ballincollig,9,2018,28.0
P31,Ballincollig,12,2018,30.0
P31,Ballincollig,3,2019,28.0
P31,Ballincollig,6,2019,48.0
P31,Ballincollig,9,2019,27.0
P31,Ballincollig,12,2019,48.0
P31,Ballincollig,3,2020,29.0
P31,Ballincollig,6,2020,20.0
P31,Ballincollig,9,2020,57.0
P31,Ballincollig,12,2020,44.0
P31,Ballincollig,3,2021,25.0
P31,Ballincollig,6,2021,16.0
P31,Ballincollig,9,2021,28.0
P31,Ballincollig,12,2021,19.0
P31,Ballincollig,3,2022,24.0
P31,Ballincollig,6,2022,33.0
P31,Ballincollig,9,2022,15.0
P31,Ballincollig,12,2022,35.0
P31,Ballincollig,3,2023,31.0
P31,Ballincollig,6,2023,29.0
P31,Ballincollig,9,2023,23.0
P31,Ballincollig,12,2023,27.0
P31,Ballincollig,3,2024,34.0
P31,Ballincollig,6,2024,114.0
P32,Rylane,3,2012,0.0
P32,Rylane,6,2012,3.0
P32,Rylane,9,2012,3.0
P32,Rylane,12,2012,2.0
P32,Rylane,3,2013,0.0
P32,Rylane,6,2013,1.0
P32,Rylane,9,2013,1.0
P32,Rylane,12,2013,2.0
P32,Rylane,3,2014,3.0
P32,Rylane,6,2014,3.0
P32,Rylane,9,2014,1.0
P32,Rylane,12,2014,1.0
P32,Rylane,3,2015,1.0
P32,Rylane,6,2015,1.0
P32,Rylane,9,2015,3.0
P32,Rylane,12,2015,3.0
P32,Rylane,3,2016,2.0
P32,Rylane,6,2016,1.0
P32,Rylane,9,2016,1.0
P32,Rylane,12,2016,0.0
P32,Rylane,3,2017,2.0
P32,Rylane,6,2017,4.0
P32,Rylane,9,2017,3.0
P32,Rylane,12,2017,1.0
P32,Rylane,3,2018,6.0
P32,Rylane,6,2018,3.0
P32,Rylane,9,2018,4.0
P32,Rylane,12,2018,3.0
P32,Rylane,3,2019,2.0
P32,Rylane,6,2019,9.0
P32,Rylane,9,2019,3.0
P32,Rylane,12,2019,4.0
P32,Rylane,3,2020,4.0
P32,Rylane,6,2020,5.0
P32,Rylane,9,2020,5.0
P32,Rylane,12,2020,9.0
P32,Rylane,3,2021,2.0
P32,Rylane,6,2021,0.0
P32,Rylane,9,2021,8.0
P32,Rylane,12,2021,2.0
P32,Rylane,3,2022,8.0
P32,Rylane,6,2022,0.0
P32,Rylane,9,2022,4.0
P32,Rylane,12,2022,6.0
P32,Rylane,3,2023,3.0
P32,Rylane,6,2023,0.0
P32,Rylane,9,2023,10.0
P32,Rylane,12,2023,0.0
P32,Rylane,3,2024,0.0
P32,Rylane,6,2024,4.0
P36,Youghal,3,2012,5.0
P36,Youghal,6,2012,4.0
P36,Youghal,9,2012,2.0
P36,Youghal,12,2012,4.0
P36,Youghal,3,2013,1.0
P36,Youghal,6,2013,1.0
P36,Youghal,9,2013,2.0
P36,Youghal,12,2013,2.0
P36,Youghal,3,2014,1.0
P36,Youghal,6,2014,2.0
P36,Youghal,9,2014,4.0
P36,Youghal,12,2014,7.0
P36,Youghal,3,2015,3.0
P36,Youghal,6,2015,5.0
P36,Youghal,9,2015,1.0
P36,Youghal,12,2015,3.0
P36,Youghal,3,2016,3.0
P36,Youghal,6,2016,3.0
